airline_code,flight_number,departure_code,arrival_code,departure_time,arrival_time,period_start,period_end,remarks,is_active
JAL,598,CTS,TYO,20:25:00,22:10:00,2026-01-06,2026-02-28,,true
JAL,528,CTS,TYO,21:05:00,22:50:00,2026-01-06,2026-02-28,,true
JAL,530,CTS,TYO,21:15:00,23:00:00,2026-01-06,2026-02-28,,true
JAL,501,TYO,CTS,06:30:00,08:00:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,503,TYO,CTS,07:30:00,09:00:00,2026-01-06,2026-02-28,,true
JAL,505,TYO,CTS,08:05:00,09:40:00,2026-01-06,2026-02-28,,true
JAL,507,TYO,CTS,08:55:00,10:35:00,2026-01-06,2026-02-28,,true
JAL,509,TYO,CTS,10:00:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,511,TYO,CTS,10:20:00,11:55:00,2026-01-06,2026-02-28,,true
JAL,513,TYO,CTS,11:30:00,13:10:00,2026-01-06,2026-02-28,,true
JAL,515,TYO,CTS,12:30:00,14:05:00,2026-01-06,2026-02-28,,true
JAL,517,TYO,CTS,13:15:00,14:50:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,519,TYO,CTS,14:25:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,521,TYO,CTS,15:30:00,17:05:00,2026-01-06,2026-02-28,,true
JAL,523,TYO,CTS,16:50:00,18:30:00,2026-01-06,2026-02-28,,true
JAL,525,TYO,CTS,17:35:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,597,TYO,CTS,17:50:00,19:30:00,2026-01-06,2026-02-28,,true
JAL,527,TYO,CTS,18:30:00,20:05:00,2026-01-06,2026-02-28,,true
JAL,529,TYO,CTS,19:45:00,21:20:00,2026-01-06,2026-02-28,,true
JAL,599,TYO,CTS,20:30:00,22:10:00,2026-01-06,2026-02-28,,true
JAL,531,TYO,CTS,20:40:00,22:15:00,2026-01-06,2026-02-28,,true
JAL,474,TAK,TYO,07:10:00,08:25:00,2026-01-06,2026-02-28,,true
JAL,476,TAK,TYO,09:50:00,11:00:00,2026-01-06,2026-02-28,,true
JAL,478,TAK,TYO,11:20:00,12:35:00,2026-01-06,2026-02-28,,true
JAL,480,TAK,TYO,13:25:00,14:40:00,2026-01-06,2026-02-28,,true
JAL,482,TAK,TYO,15:25:00,16:45:00,2026-01-06,2026-02-28,,true
JAL,484,TAK,TYO,17:00:00,18:15:00,2026-01-06,2026-02-28,,true
JAL,486,TAK,TYO,20:45:00,21:55:00,2026-01-06,2026-02-28,,true
JAL,475,TYO,TAK,07:45:00,09:10:00,2026-01-06,2026-02-28,,true
JAL,477,TYO,TAK,09:15:00,10:40:00,2026-01-06,2026-02-28,,true
JAL,479,TYO,TAK,11:20:00,12:45:00,2026-01-06,2026-02-28,,true
JAL,481,TYO,TAK,13:15:00,14:40:00,2026-01-06,2026-02-28,,true
JAL,483,TYO,TAK,15:00:00,16:25:00,2026-01-06,2026-02-28,,true
JAL,485,TYO,TAK,18:45:00,20:10:00,2026-01-06,2026-02-28,,true
JAL,487,TYO,TAK,20:15:00,21:40:00,2026-01-06,2026-02-28,,true
JAL,2332,OKI,OSA,16:05:00,16:45:00,2026-01-06,2026-02-28,,true
JAL,2331,OSA,OKI,14:45:00,15:35:00,2026-01-06,2026-02-28,,true
JAL,4525,FUK,HNA,13:30:00,15:25:00,2026-01-06,2026-02-28,,true
JAL,4524,HNA,FUK,13:55:00,16:20:00,2026-01-06,2026-02-28,,true
JAL,3106,CTS,NGO,10:25:00,12:15:00,2026-01-06,2026-02-28,,true
JAL,3114,CTS,NGO,14:15:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,3118,CTS,NGO,19:20:00,21:15:00,2026-01-06,2026-02-28,,true
JAL,3101,NGO,CTS,08:30:00,10:15:00,2026-01-06,2026-02-28,,true
JAL,3107,NGO,CTS,13:20:00,15:00:00,2026-01-06,2026-02-28,,true
JAL,3117,NGO,CTS,17:00:00,18:40:00,2026-01-06,2026-02-28,,true
JAL,221,HND,KIX,07:00:00,08:25:00,2026-01-06,2026-02-28,,true
JAL,225,HND,KIX,12:45:00,14:15:00,2026-01-06,2026-02-28,,true
JAL,229,HND,KIX,20:55:00,22:20:00,2026-01-06,2026-02-28,,true
JAL,220,KIX,HND,07:00:00,08:05:00,2026-01-06,2026-02-28,,true
JAL,224,KIX,HND,15:00:00,16:15:00,2026-01-06,2026-02-28,,true
JAL,228,KIX,HND,21:05:00,22:15:00,2026-01-06,2026-02-28,,true
JAL,4446,GAJ,NKM,14:45:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,4441,NKM,GAJ,09:15:00,10:20:00,2026-01-06,2026-02-28,,true
JAL,3825,KOJ,RNJ,11:15:00,12:50:00,2026-01-06,2026-02-28,2月1～28日5分早発(到着は同時刻),true
JAL,3826,RNJ,KOJ,13:20:00,14:45:00,2026-01-06,2026-02-28,,true
JAL,4362,MMJ,UKB,10:05:00,11:10:00,2026-01-06,2026-02-28,,true
JAL,4363,UKB,MMJ,11:55:00,12:55:00,2026-01-06,2026-02-28,,true
JAL,2713,CTS,MMB,07:30:00,08:15:00,2026-01-06,2026-02-28,,true
JAL,2715,CTS,MMB,12:40:00,13:25:00,2026-01-06,2026-02-28,,true
JAL,2719,CTS,MMB,16:05:00,16:50:00,2026-01-06,2026-02-28,,true
JAL,2710,MMB,CTS,08:45:00,09:35:00,2026-01-06,2026-02-28,,true
JAL,2714,MMB,CTS,13:55:00,14:45:00,2026-01-06,2026-02-28,,true
JAL,2718,MMB,CTS,17:20:00,18:10:00,2026-01-06,2026-02-28,,true
JAL,541,HND,KUH,08:00:00,09:35:00,2026-01-06,2026-02-28,,true
JAL,543,HND,KUH,12:45:00,14:25:00,2026-01-06,2026-02-28,1月6～31日5分遅着,true
JAL,545,HND,KUH,17:15:00,18:55:00,2026-01-06,2026-02-28,,true
JAL,540,KUH,HND,10:15:00,12:05:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,542,KUH,HND,15:05:00,17:00:00,2026-01-06,2026-02-28,1月6～31日15分遅発,true
JAL,544,KUH,HND,19:35:00,21:25:00,2026-01-06,2026-02-28,,true
JAL,2885,OKD,RIS,14:40:00,15:35:00,2026-01-06,2026-02-28,,true
JAL,2884,RIS,OKD,16:05:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,3687,KOJ,MYJ,18:55:00,19:50:00,2026-01-06,2026-02-28,,true
JAL,3686,MYJ,KOJ,20:20:00,21:20:00,2026-01-06,2026-02-28,,true
JAL,640,KOJ,TYO,07:45:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,642,KOJ,TYO,09:10:00,10:45:00,2026-01-06,2026-02-28,,true
JAL,644,KOJ,TYO,11:00:00,12:35:00,2026-01-06,2026-02-28,,true
JAL,646,KOJ,TYO,12:45:00,14:20:00,2026-01-06,2026-02-28,,true
JAL,648,KOJ,TYO,14:40:00,16:15:00,2026-01-06,2026-02-28,,true
JAL,650,KOJ,TYO,17:10:00,18:45:00,2026-01-06,2026-02-28,,true
JAL,652,KOJ,TYO,19:10:00,20:40:00,2026-01-06,2026-02-28,,true
JAL,654,KOJ,TYO,21:00:00,22:35:00,2026-01-06,2026-02-28,,true
JAL,641,TYO,KOJ,06:25:00,08:20:00,2026-01-06,2026-02-28,,true
JAL,643,TYO,KOJ,08:05:00,10:00:00,2026-01-06,2026-02-28,,true
JAL,645,TYO,KOJ,10:05:00,12:00:00,2026-01-06,2026-02-28,,true
JAL,647,TYO,KOJ,11:55:00,13:55:00,2026-01-06,2026-02-28,1月6～31日5分早発(到着は同時刻),true
JAL,649,TYO,KOJ,14:05:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,651,TYO,KOJ,15:35:00,17:30:00,2026-01-06,2026-02-28,,true
JAL,653,TYO,KOJ,18:20:00,20:20:00,2026-01-06,2026-02-28,,true
JAL,655,TYO,KOJ,19:25:00,21:25:00,2026-01-06,2026-02-28,,true
JAL,2201,OSA,SDJ,07:30:00,08:45:00,2026-01-06,2026-02-28,1月6～30日10分早発,true
JAL,2203,OSA,SDJ,09:35:00,10:45:00,2026-01-06,2026-02-28,,true
JAL,2205,OSA,SDJ,11:00:00,12:10:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2207,OSA,SDJ,13:30:00,14:40:00,2026-01-06,2026-02-28,1月31日5分遅発1月6～30日15分遅発,true
JAL,2209,OSA,SDJ,15:40:00,16:50:00,2026-01-06,2026-02-28,,true
JAL,2213,OSA,SDJ,17:05:00,18:15:00,2026-01-06,2026-02-28,1月31日5分遅発1月6～30日5分早発,true
JAL,2217,OSA,SDJ,19:55:00,21:10:00,2026-01-06,2026-02-28,,true
JAL,2200,SDJ,OSA,07:35:00,09:00:00,2026-01-06,2026-02-28,,true
JAL,2202,SDJ,OSA,09:15:00,10:40:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2204,SDJ,OSA,11:20:00,12:45:00,2026-01-06,2026-02-28,,true
JAL,2206,SDJ,OSA,12:45:00,14:10:00,2026-01-06,2026-02-28,1月6～30日5分遅発,true
JAL,2210,SDJ,OSA,15:10:00,16:35:00,2026-01-06,2026-02-28,1月31日5分遅発1月6～30日15分遅発,true
JAL,2212,SDJ,OSA,16:10:00,17:35:00,2026-01-06,2026-02-28,,true
JAL,2216,SDJ,OSA,18:45:00,20:25:00,2026-01-06,2026-02-28,1月31日5分遅発,true
JAL,2345,ITM,IZO,07:05:00,07:55:00,2026-01-06,2026-02-28,,true
JAL,2351,ITM,IZO,10:50:00,11:40:00,2026-01-06,2026-02-28,1月6～30日10分遅発,true
JAL,2355,ITM,IZO,13:20:00,14:10:00,2026-01-06,2026-02-28,1月6～30日55分遅発,true
JAL,2357,ITM,IZO,18:05:00,18:55:00,2026-01-06,2026-02-28,,true
JAL,2344,IZO,ITM,08:25:00,09:15:00,2026-01-06,2026-02-28,,true
JAL,2346,IZO,ITM,12:10:00,13:00:00,2026-01-06,2026-02-28,1月6～30日15分遅発,true
JAL,2356,IZO,ITM,14:45:00,15:30:00,2026-01-06,2026-02-28,1月6～30日55分遅発,true
JAL,2358,IZO,ITM,19:25:00,20:20:00,2026-01-06,2026-02-28,,true
JAL,201,HND,NGY,08:10:00,09:10:00,2026-01-06,2026-02-28,,true
JAL,209,HND,NGY,19:55:00,21:00:00,2026-01-06,2026-02-28,,true
JAL,202,NGY,HND,07:40:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,208,NGY,HND,21:20:00,22:20:00,2026-01-06,2026-02-28,,true
JAL,174,GAJ,HND,09:55:00,11:05:00,2026-01-06,2026-02-28,,true
JAL,178,GAJ,HND,19:15:00,20:20:00,2026-01-06,2026-02-28,,true
JAL,175,HND,GAJ,07:20:00,08:25:00,2026-01-06,2026-02-28,,true
JAL,179,HND,GAJ,17:30:00,18:35:00,2026-01-06,2026-02-28,,true
JAL,4094,FUJ,FUK,10:50:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,4098,FUJ,FUK,14:20:00,15:05:00,2026-01-06,2026-02-28,,true
JAL,4096,FUJ,FUK,17:55:00,18:40:00,2026-01-06,2026-02-28,,true
JAL,4095,FUK,FUJ,12:10:00,13:00:00,2026-01-06,2026-02-28,,true
JAL,4099,FUK,FUJ,15:40:00,16:30:00,2026-01-06,2026-02-28,,true
JAL,4097,FUK,FUJ,16:40:00,17:25:00,2026-01-06,2026-02-28,,true
JAL,4352,MMJ,SPK,12:20:00,13:55:00,2026-01-06,2026-02-28,,true
JAL,4353,SPK,MMJ,15:25:00,17:10:00,2026-01-06,2026-02-28,,true
JAL,001,KIX,OKA,08:20:00,10:55:00,2026-01-06,2026-02-28,JTA運航,true
JAL,005,KIX,OKA,14:00:00,16:25:00,2026-01-06,2026-02-28,JTA運航、1月6～31日10分遅発,true
JAL,009,KIX,OKA,20:25:00,22:50:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発10分早着,true
JAL,002,OKA,KIX,07:15:00,09:05:00,2026-01-06,2026-02-28,JTA運航,true
JAL,004,OKA,KIX,11:20:00,13:15:00,2026-01-06,2026-02-28,JTA運航、1月6～31日15分遅発,true
JAL,008,OKA,KIX,17:50:00,19:45:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発,true
JAL,4400,KMJ,NKM,09:20:00,10:40:00,2026-01-06,2026-02-28,,true
JAL,4406,KMJ,NKM,14:25:00,15:45:00,2026-01-06,2026-02-28,,true
JAL,4408,KMJ,NKM,20:00:00,21:20:00,2026-01-06,2026-02-28,,true
JAL,4401,NKM,KMJ,07:10:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,4405,NKM,KMJ,12:20:00,13:50:00,2026-01-06,2026-02-28,,true
JAL,4409,NKM,KMJ,18:00:00,19:30:00,2026-01-06,2026-02-28,,true
JAL,3673,FUK,KUM,12:55:00,14:10:00,2026-01-06,2026-02-28,,true
JAL,3676,KUM,FUK,12:25:00,13:40:00,2026-01-06,2026-02-28,,true
JAL,277,HND,IZO,07:05:00,08:35:00,2026-01-06,2026-02-28,,true
JAL,279,HND,IZO,09:45:00,11:15:00,2026-01-06,2026-02-28,,true
JAL,283,HND,IZO,14:40:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,285,HND,IZO,16:25:00,18:00:00,2026-01-06,2026-02-28,,true
JAL,287,HND,IZO,18:10:00,19:45:00,2026-01-06,2026-02-28,,true
JAL,276,IZO,HND,07:40:00,09:00:00,2026-01-06,2026-02-28,,true
JAL,278,IZO,HND,09:20:00,10:35:00,2026-01-06,2026-02-28,,true
JAL,280,IZO,HND,12:00:00,13:15:00,2026-01-06,2026-02-28,,true
JAL,284,IZO,HND,17:15:00,18:35:00,2026-01-06,2026-02-28,,true
JAL,286,IZO,HND,19:00:00,20:15:00,2026-01-06,2026-02-28,,true
JAL,501,HND,SPK,06:30:00,08:00:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,503,HND,SPK,07:30:00,09:00:00,2026-01-06,2026-02-28,,true
JAL,505,HND,SPK,08:05:00,09:40:00,2026-01-06,2026-02-28,,true
JAL,507,HND,SPK,08:55:00,10:35:00,2026-01-06,2026-02-28,,true
JAL,509,HND,SPK,10:00:00,11:35:00,2026-01-06,2026-02-28,,true
JAL,511,HND,SPK,10:20:00,11:55:00,2026-01-06,2026-02-28,,true
JAL,513,HND,SPK,11:30:00,13:10:00,2026-01-06,2026-02-28,,true
JAL,515,HND,SPK,12:30:00,14:05:00,2026-01-06,2026-02-28,,true
JAL,517,HND,SPK,13:15:00,14:50:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,519,HND,SPK,14:25:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,521,HND,SPK,15:30:00,17:05:00,2026-01-06,2026-02-28,,true
JAL,523,HND,SPK,16:50:00,18:30:00,2026-01-06,2026-02-28,,true
JAL,525,HND,SPK,17:35:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,597,HND,SPK,17:50:00,19:30:00,2026-01-06,2026-02-28,,true
JAL,527,HND,SPK,18:30:00,20:05:00,2026-01-06,2026-02-28,,true
JAL,529,HND,SPK,19:45:00,21:20:00,2026-01-06,2026-02-28,,true
JAL,599,HND,SPK,20:30:00,22:10:00,2026-01-06,2026-02-28,,true
JAL,531,HND,SPK,20:40:00,22:15:00,2026-01-06,2026-02-28,,true
JAL,590,SPK,HND,07:20:00,09:05:00,2026-01-06,2026-02-28,,true
JAL,500,SPK,HND,07:40:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,502,SPK,HND,08:50:00,10:30:00,2026-01-06,2026-02-28,,true
JAL,504,SPK,HND,09:55:00,11:40:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,506,SPK,HND,10:35:00,12:20:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,508,SPK,HND,11:40:00,13:25:00,2026-01-06,2026-02-28,,true
JAL,510,SPK,HND,12:55:00,14:40:00,2026-01-06,2026-02-28,,true
JAL,512,SPK,HND,14:05:00,15:50:00,2026-01-06,2026-02-28,,true
JAL,514,SPK,HND,15:05:00,16:55:00,2026-01-06,2026-02-28,,true
JAL,516,SPK,HND,15:45:00,17:30:00,2026-01-06,2026-02-28,1月6～31日5分遅発,true
JAL,518,SPK,HND,17:00:00,18:45:00,2026-01-06,2026-02-28,,true
JAL,520,SPK,HND,17:30:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,522,SPK,HND,18:00:00,19:45:00,2026-01-06,2026-02-28,,true
JAL,524,SPK,HND,19:30:00,21:15:00,2026-01-06,2026-02-28,,true
JAL,526,SPK,HND,20:10:00,21:55:00,2026-01-06,2026-02-28,,true
JAL,598,SPK,HND,20:25:00,22:10:00,2026-01-06,2026-02-28,,true
JAL,528,SPK,HND,21:05:00,22:50:00,2026-01-06,2026-02-28,,true
JAL,530,SPK,HND,21:15:00,23:00:00,2026-01-06,2026-02-28,,true
JAL,4490,GAJ,SPK,10:55:00,12:05:00,2026-01-06,2026-02-28,,true
JAL,4491,SPK,GAJ,12:40:00,14:00:00,2026-01-06,2026-02-28,,true
JAL,2240,KIJ,OSA,08:50:00,10:00:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2244,KIJ,OSA,11:55:00,13:05:00,2026-01-06,2026-02-28,1月6～30日5分遅発,true
JAL,2250,KIJ,OSA,19:10:00,20:30:00,2026-01-06,2026-02-28,1月6～30日10分早発,true
JAL,2241,OSA,KIJ,07:15:00,08:20:00,2026-01-06,2026-02-28,1月6～30日5分早発,true
JAL,2243,OSA,KIJ,10:20:00,11:25:00,2026-01-06,2026-02-28,1月6～30日5分遅発,true
JAL,2251,OSA,KIJ,17:35:00,18:40:00,2026-01-06,2026-02-28,1月6～30日15分早発,true
JAL,4353,CTS,MMJ,15:25:00,17:10:00,2026-01-06,2026-02-28,,true
JAL,4352,MMJ,CTS,12:20:00,13:55:00,2026-01-06,2026-02-28,,true
JAL,002,OKA,OSA,07:15:00,09:05:00,2026-01-06,2026-02-28,JTA運航,true
JAL,004,OKA,OSA,11:20:00,13:15:00,2026-01-06,2026-02-28,JTA運航、1月6～31日15分遅発,true
JAL,2084,OKA,OSA,11:55:00,13:45:00,2026-01-06,2026-02-28,,true
JAL,008,OKA,OSA,17:50:00,19:45:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発,true
JAL,2088,OKA,OSA,18:10:00,20:00:00,2026-01-06,2026-02-28,,true
JAL,2081,OSA,OKA,08:15:00,10:40:00,2026-01-06,2026-02-28,,true
JAL,001,OSA,OKA,08:20:00,10:55:00,2026-01-06,2026-02-28,JTA運航,true
JAL,005,OSA,OKA,14:00:00,16:25:00,2026-01-06,2026-02-28,JTA運航、1月6～31日10分遅発,true
JAL,2087,OSA,OKA,14:45:00,17:00:00,2026-01-06,2026-02-28,,true
JAL,009,OSA,OKA,20:25:00,22:50:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発10分早着,true
JAL,3433,IZO,OKI,09:00:00,09:30:00,2026-01-06,2026-02-28,,true
JAL,3434,OKI,IZO,10:00:00,10:30:00,2026-01-06,2026-02-28,,true
JAL,658,ASJ,TYO,14:30:00,16:25:00,2026-01-06,2026-02-28,,true
JAL,659,TYO,ASJ,11:15:00,13:45:00,2026-01-06,2026-02-28,,true
JAL,661,HND,OIT,08:00:00,09:45:00,2026-01-06,2026-02-28,,true
JAL,663,HND,OIT,09:30:00,11:15:00,2026-01-06,2026-02-28,,true
JAL,665,HND,OIT,12:10:00,13:55:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,667,HND,OIT,14:25:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,669,HND,OIT,16:55:00,18:40:00,2026-01-06,2026-02-28,,true
JAL,671,HND,OIT,19:55:00,21:40:00,2026-01-06,2026-02-28,,true
JAL,662,OIT,HND,07:45:00,09:15:00,2026-01-06,2026-02-28,,true
JAL,664,OIT,HND,10:35:00,11:55:00,2026-01-06,2026-02-28,,true
JAL,668,OIT,HND,11:55:00,13:20:00,2026-01-06,2026-02-28,,true
JAL,670,OIT,HND,14:45:00,16:10:00,2026-01-06,2026-02-28,1月6～31日10分早発,true
JAL,672,OIT,HND,17:20:00,18:50:00,2026-01-06,2026-02-28,,true
JAL,674,OIT,HND,19:30:00,20:55:00,2026-01-06,2026-02-28,,true
JAL,971,HND,ISG,06:25:00,10:00:00,2026-01-06,2026-02-28,1月6～31日5分遅発10分遅着,true
JAL,973,HND,ISG,14:35:00,18:15:00,2026-01-06,2026-02-28,2月1～28日5分早着,true
JAL,972,ISG,HND,10:40:00,13:15:00,2026-01-06,2026-02-28,1月6～31日10分遅発,true
JAL,974,ISG,HND,19:25:00,22:00:00,2026-01-06,2026-02-28,,true
JAL,3006,ITM,NRT,14:40:00,16:00:00,2026-01-06,2026-02-28,,true
JAL,3009,NRT,ITM,18:25:00,19:55:00,2026-01-06,2026-02-28,,true
JAL,4436,KIJ,NKM,18:15:00,19:15:00,2026-01-06,2026-02-28,,true
JAL,4433,NKM,KIJ,10:20:00,11:15:00,2026-01-06,2026-02-28,,true
JAL,3082,NGY,NRT,08:20:00,09:30:00,2026-01-06,2026-02-28,,true
JAL,3084,NGY,NRT,14:30:00,15:50:00,2026-01-06,2026-02-28,,true
JAL,3083,NRT,NGY,10:30:00,11:40:00,2026-01-06,2026-02-28,,true
JAL,3087,NRT,NGY,18:30:00,19:45:00,2026-01-06,2026-02-28,,true
JAL,4341,FUK,MMJ,08:05:00,09:30:00,2026-01-06,2026-02-28,,true
JAL,4345,FUK,MMJ,10:25:00,11:50:00,2026-01-06,2026-02-28,,true
JAL,4344,MMJ,FUK,13:30:00,15:20:00,2026-01-06,2026-02-28,,true
JAL,4348,MMJ,FUK,17:55:00,19:55:00,2026-01-06,2026-02-28,,true
JAL,3780,KKX,KOJ,09:15:00,10:20:00,2026-01-06,2026-02-28,,true
JAL,3786,KKX,KOJ,15:10:00,16:15:00,2026-01-06,2026-02-28,,true
JAL,3783,KOJ,KKX,07:35:00,08:45:00,2026-01-06,2026-02-28,,true
JAL,3785,KOJ,KKX,13:30:00,14:40:00,2026-01-06,2026-02-28,,true
JAL,2234,GAJ,ITM,09:00:00,10:25:00,2026-01-06,2026-02-28,,true
JAL,2236,GAJ,ITM,15:50:00,17:15:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,2238,GAJ,ITM,18:05:00,19:30:00,2026-01-06,2026-02-28,,true
JAL,2233,ITM,GAJ,08:05:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,2235,ITM,GAJ,14:10:00,15:20:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,2237,ITM,GAJ,16:25:00,17:35:00,2026-01-06,2026-02-28,,true
JAL,2720,MMB,OKD,09:50:00,10:40:00,2026-01-06,2026-02-28,2月7～28日の土曜1時間20分遅発,true
JAL,2726,MMB,OKD,18:45:00,19:35:00,2026-01-06,2026-02-28,,true
JAL,2721,OKD,MMB,08:35:00,09:20:00,2026-01-06,2026-02-28,,true
JAL,2727,OKD,MMB,17:30:00,18:15:00,2026-01-06,2026-02-28,,true
JAL,101,HND,ITM,06:30:00,07:40:00,2026-01-06,2026-02-28,,true
JAL,103,HND,ITM,07:30:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,107,HND,ITM,08:35:00,09:45:00,2026-01-06,2026-02-28,,true
JAL,111,HND,ITM,09:30:00,10:45:00,2026-01-06,2026-02-28,,true
JAL,113,HND,ITM,10:35:00,11:45:00,2026-01-06,2026-02-28,,true
JAL,115,HND,ITM,11:45:00,12:55:00,2026-01-06,2026-02-28,,true
JAL,117,HND,ITM,12:40:00,13:50:00,2026-01-06,2026-02-28,1月6～31日5分早発,true
JAL,119,HND,ITM,13:30:00,14:40:00,2026-01-06,2026-02-28,,true
JAL,121,HND,ITM,14:30:00,15:40:00,2026-01-06,2026-02-28,,true
JAL,125,HND,ITM,14:45:00,15:55:00,2026-01-06,2026-02-28,,true
JAL,127,HND,ITM,16:25:00,17:35:00,2026-01-06,2026-02-28,,true
JAL,131,HND,ITM,17:30:00,18:45:00,2026-01-06,2026-02-28,,true
JAL,133,HND,ITM,18:05:00,19:20:00,2026-01-06,2026-02-28,,true
JAL,137,HND,ITM,18:45:00,20:05:00,2026-01-06,2026-02-28,,true
JAL,139,HND,ITM,19:05:00,20:30:00,2026-01-06,2026-02-28,1月6～31日10分早発,true
JAL,102,ITM,HND,07:05:00,08:10:00,2026-01-06,2026-02-28,,true
JAL,104,ITM,HND,07:25:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,106,ITM,HND,08:30:00,09:35:00,2026-01-06,2026-02-28,,true
JAL,110,ITM,HND,09:35:00,10:40:00,2026-01-06,2026-02-28,,true
JAL,112,ITM,HND,10:45:00,11:55:00,2026-01-06,2026-02-28,1月6～31日15分早発,true
JAL,114,ITM,HND,11:30:00,12:40:00,2026-01-06,2026-02-28,,true
JAL,116,ITM,HND,12:30:00,13:40:00,2026-01-06,2026-02-28,,true
JAL,118,ITM,HND,13:40:00,14:50:00,2026-01-06,2026-02-28,,true
JAL,120,ITM,HND,14:30:00,15:35:00,2026-01-06,2026-02-28,,true
JAL,124,ITM,HND,15:25:00,16:40:00,2026-01-06,2026-02-28,,true
JAL,126,ITM,HND,16:30:00,17:45:00,2026-01-06,2026-02-28,,true
JAL,128,ITM,HND,16:50:00,18:00:00,2026-01-06,2026-02-28,,true
JAL,130,ITM,HND,18:20:00,19:30:00,2026-01-06,2026-02-28,,true
JAL,134,ITM,HND,19:30:00,20:40:00,2026-01-06,2026-02-28,,true
JAL,138,ITM,HND,20:10:00,21:20:00,2026-01-06,2026-02-28,,true
JAL,086,ISG,OSA,20:05:00,22:20:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早着,true
JAL,083,OSA,ISG,09:50:00,12:45:00,2026-01-06,2026-02-28,JTA運航、1月6～31日5分早発,true
JAL,153,HND,MSJ,07:50:00,09:15:00,2026-01-06,2026-02-28,,true
JAL,155,HND,MSJ,10:50:00,12:10:00,2026-01-06,2026-02-28,,true
JAL,157,HND,MSJ,14:50:00,16:10:00,2026-01-06,2026-02-28,,true
JAL,159,HND,MSJ,17:10:00,18:35:00,2026-01-06,2026-02-28,,true
JAL,152,MSJ,HND,10:00:00,11:25:00,2026-01-06,2026-02-28,,true
JAL,154,MSJ,HND,12:45:00,14:10:00,2026-01-06,2026-02-28,,true
JAL,156,MSJ,HND,16:40:00,18:10:00,2026-01-06,2026-02-28,,true
JAL,158,MSJ,HND,19:15:00,20:40:00,2026-01-06,2026-02-28,,true
JAL,4378,KCZ,NKM,19:25:00,20:25:00,2026-01-06,2026-02-28,,true
JAL,4377,NKM,KCZ,07:35:00,08:40:00,2026-01-06,2026-02-28,,true
JAL,162,AXT,TYO,08:40:00,09:55:00,2026-01-06,2026-02-28,,true
JAL,164,AXT,TYO,12:30:00,13:45:00,2026-01-06,2026-02-28,,true
JAL,166,AXT,TYO,16:45:00,18:00:00,2026-01-06,2026-02-28,,true
JAL,168,AXT,TYO,21:00:00,22:15:00,2026-01-06,2026-02-28,,true
JAL,161,TYO,AXT,06:55:00,08:05:00,2026-01-06,2026-02-28,,true
JAL,163,TYO,AXT,10:35:00,11:50:00,2026-01-06,2026-02-28,,true
JAL,165,TYO,AXT,15:05:00,16:15:00,2026-01-06,2026-02-28,,true
JAL,167,TYO,AXT,19:15:00,20:25:00,2026-01-06,2026-02-28,,true
JAL,4491,CTS,GAJ,12:40:00,14:00:00,2026-01-06,2026-02-28,,true
JAL,4490,GAJ,CTS,10:55:00,12:05:00,2026-01-06,2026-02-28,,true
JAL,4529,FUK,SDJ,09:00:00,10:50:00,2026-01-06,2026-02-28,,true
