departure,arrival,flight_number,departure_time,arrival_time,remarks,period
SDJ,FUK,JAL 4531FDA運航,14:10,16:00,,20260106_20260228
SDJ,FUK,JAL 4528FDA運航,11:20,13:35,,20260301_20260328
SDJ,FUK,JAL 4530FDA運航,16:30,18:45,,20260301_20260328
SDJ,FUK,JAL 4529FDA運航,09:00,10:50,,20260301_20260328
SDJ,FUK,JAL 4531FDA運航,14:10,16:00,,20260301_20260328
GAJ,ITM,JAL 2234J-AIR運航,09:00,10:25,,20251026_20260105
GAJ,ITM,JAL 2236J-AIR運航,15:45,17:05,12月1日～1月5日5分遅発10分遅着,20251026_20260105
GAJ,ITM,JAL 2238J-AIR運航,18:10,19:30,12月1日～1月5日5分早発(到着は同時刻),20251026_20260105
GAJ,ITM,JAL 2233J-AIR運航,08:05,09:20,,20251026_20260105
GAJ,ITM,JAL 2235J-AIR運航,14:05,15:15,12月1日～1月5日5分遅発,20251026_20260105
GAJ,ITM,JAL 2237J-AIR運航,16:30,17:40,12月1日～1月5日5分早発,20251026_20260105
GAJ,ITM,JAL 2234J-AIR運航,09:00,10:25,,20260106_20260228
GAJ,ITM,JAL 2236J-AIR運航,15:50,17:15,1月6～31日5分早発,20260106_20260228
GAJ,ITM,JAL 2238J-AIR運航,18:05,19:30,,20260106_20260228
GAJ,ITM,JAL 2233J-AIR運航,08:05,09:20,,20260106_20260228
GAJ,ITM,JAL 2235J-AIR運航,14:10,15:20,1月6～31日5分早発,20260106_20260228
GAJ,ITM,JAL 2237J-AIR運航,16:25,17:35,,20260106_20260228
GAJ,ITM,JAL 2234J-AIR運航,09:00,10:25,,20260301_20260328
GAJ,ITM,JAL 2236J-AIR運航,15:45,17:05,,20260301_20260328
GAJ,ITM,JAL 2238J-AIR運航,18:10,19:30,,20260301_20260328
GAJ,ITM,JAL 2233J-AIR運航,08:00,09:20,,20260301_20260328
GAJ,ITM,JAL 2235J-AIR運航,14:05,15:15,,20260301_20260328
GAJ,ITM,JAL 2237J-AIR運航,16:30,17:40,,20260301_20260328
KIJ,ITM,JAL 2240J-AIR運航,08:45,09:55,,20251026_20260105
KIJ,ITM,JAL 2244J-AIR運航,12:00,13:10,,20251026_20260105
KIJ,ITM,JAL 2246J-AIR運航,15:15,16:25,12月1日～1月5日5分遅発,20251026_20260105
KIJ,ITM,JAL 2250J-AIR運航,18:35,19:55,10月26日～11月30日5分遅発(到着は同時刻),20251026_20260105
KIJ,ITM,JAL 2241J-AIR運航,07:05,08:10,12月1日～1月5日5分遅発,20251026_20260105
KIJ,ITM,JAL 2243J-AIR運航,10:30,11:30,12月1日～1月5日5分早発(到着は同時刻),20251026_20260105
KIJ,ITM,JAL 2247J-AIR運航,13:45,14:45,12月1日～1月5日5分遅着,20251026_20260105
KIJ,ITM,JAL 2251J-AIR運航,17:00,18:05,,20251026_20260105
KIJ,ITM,JAL 2240J-AIR運航,08:50,10:00,1月6～30日5分早発,20260106_20260228
KIJ,ITM,JAL 2244J-AIR運航,11:55,13:05,1月6～30日5分遅発,20260106_20260228
KIJ,ITM,JAL 2250J-AIR運航,19:10,20:30,1月6～30日10分早発,20260106_20260228
KIJ,ITM,JAL 2241J-AIR運航,07:15,08:20,1月6～30日5分早発,20260106_20260228
KIJ,ITM,JAL 2243J-AIR運航,10:20,11:25,1月6～30日5分遅発,20260106_20260228
KIJ,ITM,JAL 2251J-AIR運航,17:35,18:40,1月6～30日15分早発,20260106_20260228
KIJ,ITM,JAL 2240J-AIR運航,08:40,09:50,,20260301_20260328
KIJ,ITM,JAL 2244J-AIR運航,12:25,13:35,,20260301_20260328
KIJ,ITM,JAL 2246J-AIR運航,14:45,15:55,,20260301_20260328
KIJ,ITM,JAL 2250J-AIR運航,18:40,19:55,,20260301_20260328
KIJ,ITM,JAL 2241J-AIR運航,07:05,08:10,,20260301_20260328
KIJ,ITM,JAL 2243J-AIR運航,10:45,11:50,,20260301_20260328
KIJ,ITM,JAL 2247J-AIR運航,13:15,14:15,,20260301_20260328
KIJ,ITM,JAL 2251J-AIR運航,17:10,18:10,,20260301_20260328
KIJ,CTS,JAL 4484FDA運航,11:50,13:05,,20251026_20260105
KIJ,CTS,JAL 4486FDA運航,15:45,17:00,,20251026_20260105
KIJ,CTS,JAL 4483FDA運航,10:40,12:05,,20251026_20260105
KIJ,CTS,JAL 4485FDA運航,13:40,15:05,,20251026_20260105
KIJ,CTS,JAL 4484FDA運航,11:50,13:05,,20260106_20260228
KIJ,CTS,JAL 4486FDA運航,15:45,17:00,,20260106_20260228
KIJ,CTS,JAL 4483FDA運航,10:40,12:05,,20260106_20260228
KIJ,CTS,JAL 4485FDA運航,13:40,15:05,,20260106_20260228
KIJ,CTS,JAL 4484FDA運航,11:50,13:05,,20260301_20260328
KIJ,CTS,JAL 4486FDA運航,15:45,17:00,,20260301_20260328
KIJ,CTS,JAL 4483FDA運航,10:40,12:05,,20260301_20260328
KIJ,CTS,JAL 4485FDA運航,13:40,15:05,,20260301_20260328
MMJ,FUK,JAL 4344FDA運航,13:30,15:20,,20251026_20260105
MMJ,FUK,JAL 4348FDA運航,17:55,19:55,,20251026_20260105
MMJ,FUK,JAL 4341FDA運航,08:05,09:30,,20251026_20260105
MMJ,FUK,JAL 4345FDA運航,10:25,11:50,,20251026_20260105
MMJ,FUK,JAL 4344FDA運航,13:30,15:20,,20260106_20260228
MMJ,FUK,JAL 4348FDA運航,17:55,19:55,,20260106_20260228
MMJ,FUK,JAL 4341FDA運航,08:05,09:30,,20260106_20260228
MMJ,FUK,JAL 4345FDA運航,10:25,11:50,,20260106_20260228
MMJ,FUK,JAL 4344FDA運航,13:30,15:20,,20260301_20260328
MMJ,FUK,JAL 4348FDA運航,17:55,19:55,,20260301_20260328
MMJ,FUK,JAL 4341FDA運航,08:05,09:30,,20260301_20260328
MMJ,FUK,JAL 4345FDA運航,10:25,11:50,,20260301_20260328
FSZ,FUK,JAL 4312FDA運航,08:00,09:50,,20251026_20260105
FSZ,FUK,JAL 4314FDA運航,16:25,18:20,,20251026_20260105
FSZ,FUK,JAL 4316FDA運航,17:30,19:25,12月2～4・9～11・16～18・23～25日運休,20251026_20260105
FSZ,FUK,JAL 4315FDA運航,10:05,11:30,,20251026_20260105
FSZ,FUK,JAL 4317FDA運航,17:00,18:25,,20251026_20260105
FSZ,FUK,JAL 4319FDA運航,19:20,20:45,12月2～4・9～11・16～18・23～25日運休,20251026_20260105
FSZ,FUK,JAL 4312FDA運航,08:00,09:50,,20260106_20260228
FSZ,FUK,JAL 4314FDA運航,16:25,18:20,,20260106_20260228
FSZ,FUK,JAL 4316FDA運航,17:30,19:25,月・金・土・日曜運航,20260106_20260228
FSZ,FUK,JAL 4315FDA運航,10:05,11:30,,20260106_20260228
FSZ,FUK,JAL 4317FDA運航,17:00,18:25,,20260106_20260228
FSZ,FUK,JAL 4319FDA運航,19:20,20:45,月・金・土・日曜運航,20260106_20260228
FSZ,FUK,JAL 4312FDA運航,08:00,09:50,,20260301_20260328
FSZ,FUK,JAL 4314FDA運航,16:25,18:20,,20260301_20260328
FSZ,FUK,JAL 4316FDA運航,17:30,19:25,,20260301_20260328
FSZ,FUK,JAL 4315FDA運航,10:05,11:30,,20260301_20260328
FSZ,FUK,JAL 4317FDA運航,17:00,18:25,,20260301_20260328
FSZ,FUK,JAL 4319FDA運航,19:20,20:45,,20260301_20260328
NGO,CTS,JAL 3101,08:30,10:10,12月1日～1月5日5分遅着,20251026_20260105
NGO,CTS,JAL 3107,13:10,14:50,12月19日～1月5日15分遅発,20251026_20260105
NGO,CTS,JAL 3117,16:55,18:35,12月1日～1月5日5分遅発,20251026_20260105
NGO,CTS,JAL 3106,10:25,12:15,,20251026_20260105
NGO,CTS,JAL 3114,14:15,16:05,12月1日～1月5日5分遅着,20251026_20260105
NGO,CTS,JAL 3118,19:20,21:10,12月1日～1月5日5分遅着,20251026_20260105
NGO,CTS,JAL 3101,08:30,10:15,,20260106_20260228
NGO,CTS,JAL 3107,13:20,15:00,,20260106_20260228
NGO,CTS,JAL 3117,17:00,18:40,,20260106_20260228
NGO,CTS,JAL 3106,10:25,12:15,,20260106_20260228
NGO,CTS,JAL 3114,14:15,16:10,,20260106_20260228
NGO,CTS,JAL 3118,19:20,21:15,,20260106_20260228
NGO,CTS,JAL 3101,08:25,10:10,3月1～12日5分遅発,20260301_20260328
NGO,CTS,JAL 3107,13:10,14:50,,20260301_20260328
NGO,CTS,JAL 3117,16:55,18:35,,20260301_20260328
NGO,CTS,JAL 3106,10:25,12:15,,20260301_20260328
NGO,CTS,JAL 3114,14:15,16:05,,20260301_20260328
NGO,CTS,JAL 3118,19:20,21:10,,20260301_20260328
NKM,FUK,JAL 4381FDA運航,07:00,08:35,12月1～26日運休,20251026_20260105
NKM,FUK,JAL 4383FDA運航,08:00,09:35,,20251026_20260105
NKM,FUK,JAL 4385FDA運航,11:20,12:55,,20251026_20260105
NKM,FUK,JAL 4393FDA運航,19:45,21:20,,20251026_20260105
NKM,FUK,JAL 4382FDA運航,09:10,10:30,12月1～26日運休,20251026_20260105
NKM,FUK,JAL 4390FDA運航,15:25,16:45,,20251026_20260105
NKM,FUK,JAL 4392FDA運航,18:50,20:10,,20251026_20260105
NKM,FUK,JAL 4394FDA運航,20:00,21:20,,20251026_20260105
NKM,FUK,JAL 4383FDA運航,08:00,09:35,,20260106_20260228
NKM,FUK,JAL 4385FDA運航,11:20,12:55,,20260106_20260228
NKM,FUK,JAL 4393FDA運航,19:45,21:20,,20260106_20260228
NKM,FUK,JAL 4390FDA運航,15:25,16:45,,20260106_20260228
NKM,FUK,JAL 4392FDA運航,18:50,20:10,,20260106_20260228
NKM,FUK,JAL 4394FDA運航,20:00,21:20,,20260106_20260228
NKM,FUK,JAL 4381FDA運航,07:00,08:35,3月20～28日運航,20260301_20260328
NKM,FUK,JAL 4383FDA運航,08:00,09:35,,20260301_20260328
NKM,FUK,JAL 4385FDA運航,11:20,12:55,,20260301_20260328
NKM,FUK,JAL 4393FDA運航,19:45,21:20,,20260301_20260328
NKM,FUK,JAL 4382FDA運航,09:10,10:30,3月20～28日運航,20260301_20260328
NKM,FUK,JAL 4390FDA運航,15:25,16:45,,20260301_20260328
NKM,FUK,JAL 4392FDA運航,18:50,20:10,,20260301_20260328
NKM,FUK,JAL 4394FDA運航,20:00,21:20,,20260301_20260328
TJH,ITM,JAL 2324JAC運航,10:10,10:45,,20251026_20260105
TJH,ITM,JAL 2326JAC運航,18:00,18:35,,20251026_20260105
TJH,ITM,JAL 2323JAC運航,09:00,09:40,,20251026_20260105
TJH,ITM,JAL 2325JAC運航,16:55,17:30,,20251026_20260105
TJH,ITM,JAL 2324JAC運航,10:10,10:45,,20260106_20260228
TJH,ITM,JAL 2326JAC運航,18:00,18:35,,20260106_20260228
TJH,ITM,JAL 2323JAC運航,09:00,09:40,,20260106_20260228
TJH,ITM,JAL 2325JAC運航,16:55,17:30,,20260106_20260228
TJH,ITM,JAL 2324JAC運航,10:10,10:45,,20260301_20260328
TJH,ITM,JAL 2326JAC運航,18:00,18:35,,20260301_20260328
TJH,ITM,JAL 2323JAC運航,09:00,09:40,,20260301_20260328
TJH,ITM,JAL 2325JAC運航,16:55,17:30,,20260301_20260328
IZO,ITM,JAL 2344J-AIR運航,08:25,09:10,12月1日～1月5日5分遅着,20251026_20260105
IZO,ITM,JAL 2346J-AIR運航,12:05,12:55,,20251026_20260105
IZO,ITM,JAL 2356J-AIR運航,16:00,16:45,12月1日～1月5日5分早発,20251026_20260105
IZO,ITM,JAL 2358J-AIR運航,19:25,20:20,12月1日～1月5日5分早発,20251026_20260105
IZO,ITM,JAL 2345J-AIR運航,07:05,07:55,,20251026_20260105
IZO,ITM,JAL 2351J-AIR運航,10:40,11:30,,20251026_20260105
IZO,ITM,JAL 2355J-AIR運航,14:35,15:25,12月1日～1月5日5分早発,20251026_20260105
IZO,ITM,JAL 2357J-AIR運航,18:05,18:55,12月1日～1月5日5分早発,20251026_20260105
IZO,ITM,JAL 2344J-AIR運航,08:25,09:15,,20260106_20260228
IZO,ITM,JAL 2346J-AIR運航,12:10,13:00,1月6～30日15分遅発,20260106_20260228
IZO,ITM,JAL 2356J-AIR運航,14:45,15:30,1月6～30日55分遅発,20260106_20260228
IZO,ITM,JAL 2358J-AIR運航,19:25,20:20,,20260106_20260228
IZO,ITM,JAL 2345J-AIR運航,07:05,07:55,,20260106_20260228
IZO,ITM,JAL 2351J-AIR運航,10:50,11:40,1月6～30日10分遅発,20260106_20260228
IZO,ITM,JAL 2355J-AIR運航,13:20,14:10,1月6～30日55分遅発,20260106_20260228
IZO,ITM,JAL 2357J-AIR運航,18:05,18:55,,20260106_20260228
IZO,ITM,JAL 2344J-AIR運航,08:25,09:15,,20260301_20260328
IZO,ITM,JAL 2346J-AIR運航,12:20,13:10,,20260301_20260328
IZO,ITM,JAL 2356J-AIR運航,15:35,16:25,,20260301_20260328
IZO,ITM,JAL 2358J-AIR運航,19:25,20:25,,20260301_20260328
IZO,ITM,JAL 2345J-AIR運航,07:05,07:55,,20260301_20260328
IZO,ITM,JAL 2351J-AIR運航,11:00,11:50,,20260301_20260328
IZO,ITM,JAL 2355J-AIR運航,14:15,15:00,,20260301_20260328
IZO,ITM,JAL 2357J-AIR運航,18:05,18:55,,20260301_20260328
IZO,FUK,JAL 3550JAC運航,11:00,12:15,1月1～5日5分早着,20251026_20260105
IZO,FUK,JAL 3554JAC運航,19:15,20:30,12月1日～1月5日5分早発10分早着,20251026_20260105
IZO,FUK,JAL 3551JAC運航,07:15,08:20,,20251026_20260105
IZO,FUK,JAL 3555JAC運航,17:35,18:45,12月1日～1月5日5分早着,20251026_20260105
IZO,FUK,JAL 3550JAC運航,11:00,12:15,1月6～31日5分早着,20260106_20260228
IZO,FUK,JAL 3554JAC運航,19:15,20:25,1月6～31日5分早発,20260106_20260228
IZO,FUK,JAL 3551JAC運航,07:15,08:20,,20260106_20260228
IZO,FUK,JAL 3555JAC運航,17:35,18:45,1月6～31日5分早着,20260106_20260228
IZO,FUK,JAL 3550JAC運航,11:00,12:15,,20260301_20260328
IZO,FUK,JAL 3554JAC運航,19:10,20:20,,20260301_20260328
IZO,FUK,JAL 3551JAC運航,07:15,08:20,,20260301_20260328
IZO,FUK,JAL 3555JAC運航,17:35,18:40,,20260301_20260328
TKS,FUK,JAL 3564J-AIR運航,11:30,12:45,,20251026_20260105
TKS,FUK,JAL 3568J-AIR運航,17:30,18:40,,20251026_20260105
TKS,FUK,JAL 3563J-AIR運航,09:55,11:00,,20251026_20260105
TKS,FUK,JAL 3567J-AIR運航,15:55,16:55,,20251026_20260105
TKS,FUK,JAL 3564J-AIR運航,11:30,12:45,,20260106_20260228
TKS,FUK,JAL 3568J-AIR運航,17:30,18:40,,20260106_20260228
TKS,FUK,JAL 3563J-AIR運航,09:55,11:00,,20260106_20260228
TKS,FUK,JAL 3567J-AIR運航,15:55,16:55,,20260106_20260228
TKS,FUK,JAL 3564J-AIR運航,11:30,12:45,,20260301_20260328
TKS,FUK,JAL 3568J-AIR運航,17:30,18:40,,20260301_20260328
TKS,FUK,JAL 3563J-AIR運航,09:55,11:00,,20260301_20260328
TKS,FUK,JAL 3567J-AIR運航,15:55,16:55,,20260301_20260328
KCZ,FUK,JAL 3582J-AIR運航,10:40,11:45,12月1日～1月5日5分遅発,20251026_20260105
KCZ,FUK,JAL 3588J-AIR運航,16:55,18:00,,20251026_20260105
KCZ,FUK,JAL 3581J-AIR運航,09:20,10:10,12月1日～1月5日5分遅発,20251026_20260105
KCZ,FUK,JAL 3587J-AIR運航,15:30,16:20,,20251026_20260105
KCZ,FUK,JAL 3582J-AIR運航,10:25,11:30,1月6～30日20分遅発,20260106_20260228
KCZ,FUK,JAL 3588J-AIR運航,16:55,18:00,,20260106_20260228
KCZ,FUK,JAL 3581J-AIR運航,09:05,09:55,1月6～30日20分遅発,20260106_20260228
KCZ,FUK,JAL 3587J-AIR運航,15:30,16:20,,20260106_20260228
KCZ,FUK,JAL 3582J-AIR運航,10:30,11:35,,20260301_20260328
KCZ,FUK,JAL 3588J-AIR運航,16:55,18:00,,20260301_20260328
KCZ,FUK,JAL 3581J-AIR運航,09:10,10:00,,20260301_20260328
KCZ,FUK,JAL 3587J-AIR運航,15:30,16:20,,20260301_20260328
MYJ,ITM,JAL 2300J-AIR運航,09:55,10:45,,20251026_20260105
MYJ,ITM,JAL 2310J-AIR運航,19:15,20:10,10月26日～11月30日5分遅発,20251026_20260105
MYJ,ITM,JAL 2301J-AIR運航,08:30,09:25,,20251026_20260105
MYJ,ITM,JAL 2309J-AIR運航,18:45,19:35,12月1日～1月5日10分早発5分早着,20251026_20260105
MYJ,ITM,JAL 2300J-AIR運航,09:55,10:45,,20260106_20260228
MYJ,ITM,JAL 2310J-AIR運航,19:15,20:10,,20260106_20260228
MYJ,ITM,JAL 2301J-AIR運航,08:30,09:25,,20260106_20260228
MYJ,ITM,JAL 2309J-AIR運航,18:35,19:30,,20260106_20260228
MYJ,ITM,JAL 2300J-AIR運航,09:55,10:45,,20260301_20260328
MYJ,ITM,JAL 2310J-AIR運航,19:20,20:15,,20260301_20260328
MYJ,ITM,JAL 2301J-AIR運航,08:30,09:25,,20260301_20260328
MYJ,ITM,JAL 2309J-AIR運航,18:45,19:35,,20260301_20260328
MYJ,FUK,JAL 3592J-AIR運航,10:15,11:10,,20251026_20260105
MYJ,FUK,JAL 3596J-AIR運航,12:35,13:25,12月1日～1月5日5分遅発,20251026_20260105
MYJ,FUK,JAL 3602J-AIR運航,14:35,15:25,,20251026_20260105
MYJ,FUK,JAL 3608J-AIR運航,20:05,21:05,12月1日～1月5日5分早発,20251026_20260105
MYJ,FUK,JAL 3591J-AIR運航,09:05,09:45,,20251026_20260105
MYJ,FUK,JAL 3595J-AIR運航,11:15,12:05,12月1日～1月5日5分遅発,20251026_20260105
MYJ,FUK,JAL 3601J-AIR運航,13:15,14:05,,20251026_20260105
MYJ,FUK,JAL 3607J-AIR運航,18:00,18:45,,20251026_20260105
MYJ,FUK,JAL 3592J-AIR運航,10:20,11:15,1月6～30日5分早発,20260106_20260228
MYJ,FUK,JAL 3596J-AIR運航,12:40,13:30,,20260106_20260228
MYJ,FUK,JAL 3602J-AIR運航,14:35,15:25,,20260106_20260228
MYJ,FUK,JAL 3608J-AIR運航,20:00,21:00,,20260106_20260228
MYJ,FUK,JAL 3591J-AIR運航,09:10,09:50,1月6～30日5分早発,20260106_20260228
MYJ,FUK,JAL 3595J-AIR運航,11:20,12:10,,20260106_20260228
MYJ,FUK,JAL 3601J-AIR運航,13:15,14:05,,20260106_20260228
MYJ,FUK,JAL 3607J-AIR運航,18:00,18:45,,20260106_20260228
MYJ,FUK,JAL 3592J-AIR運航,10:15,11:10,,20260301_20260328
MYJ,FUK,JAL 3596J-AIR運航,12:35,13:25,,20260301_20260328
MYJ,FUK,JAL 3602J-AIR運航,14:35,15:25,,20260301_20260328
MYJ,FUK,JAL 3608J-AIR運航,20:05,21:05,,20260301_20260328
MYJ,FUK,JAL 3591J-AIR運航,09:05,09:45,,20260301_20260328
MYJ,FUK,JAL 3595J-AIR運航,11:15,12:05,,20260301_20260328
MYJ,FUK,JAL 3601J-AIR運航,13:15,14:05,,20260301_20260328
MYJ,FUK,JAL 3607J-AIR運航,18:00,18:45,,20260301_20260328
OIT,ITM,JAL 2362J-AIR運航,08:40,09:35,12月1日～1月5日5分遅発,20251026_20260105
OIT,ITM,JAL 2364J-AIR運航,12:00,12:55,,20251026_20260105
OIT,ITM,JAL 2366J-AIR運航,19:10,20:15,12月1日～1月5日5分遅発,20251026_20260105
OIT,ITM,JAL 2361J-AIR運航,07:10,08:10,12月1日～1月5日5分遅発,20251026_20260105
OIT,ITM,JAL 2365J-AIR運航,10:30,11:30,,20251026_20260105
OIT,ITM,JAL 2367J-AIR運航,17:40,18:40,12月1日～1月5日5分遅発,20251026_20260105
OIT,ITM,JAL 2362J-AIR運航,08:40,09:35,1月6～30日5分遅発,20260106_20260228
OIT,ITM,JAL 2364J-AIR運航,12:00,12:55,1月6～30日5分早発,20260106_20260228
OIT,ITM,JAL 2366J-AIR運航,19:15,20:20,1月6～31日5分早発,20260106_20260228
OIT,ITM,JAL 2361J-AIR運航,07:10,08:10,1月6～30日5分遅発,20260106_20260228
OIT,ITM,JAL 2365J-AIR運航,10:30,11:30,1月6～30日5分早発,20260106_20260228
OIT,ITM,JAL 2367J-AIR運航,17:45,18:45,1月6～31日5分早発,20260106_20260228
OIT,ITM,JAL 2362J-AIR運航,08:40,09:35,,20260301_20260328
OIT,ITM,JAL 2364J-AIR運航,11:45,12:40,,20260301_20260328
OIT,ITM,JAL 2366J-AIR運航,19:05,20:10,,20260301_20260328
OIT,ITM,JAL 2361J-AIR運航,07:10,08:10,,20260301_20260328
OIT,ITM,JAL 2365J-AIR運航,10:10,11:15,,20260301_20260328
OIT,ITM,JAL 2367J-AIR運航,17:35,18:35,,20260301_20260328
NGS,ITM,JAL 2372J-AIR運航,09:10,10:20,,20251026_20260105
NGS,ITM,JAL 2374J-AIR運航,13:10,14:15,12月1日～1月5日5分早発,20251026_20260105
NGS,ITM,JAL 2376J-AIR運航,14:40,15:45,,20251026_20260105
NGS,ITM,JAL 2378J-AIR運航,19:05,20:20,12月1日～1月5日5分遅発,20251026_20260105
NGS,ITM,JAL 2371J-AIR運航,07:10,08:35,,20251026_20260105
NGS,ITM,JAL 2373J-AIR運航,11:20,12:40,12月1日～1月5日5分早発,20251026_20260105
NGS,ITM,JAL 2375J-AIR運航,12:45,14:05,,20251026_20260105
NGS,ITM,JAL 2377J-AIR運航,17:15,18:35,12月1日～1月5日5分遅着,20251026_20260105
NGS,ITM,JAL 2372J-AIR運航,09:05,10:15,1月6～30日5分遅発,20260106_20260228
NGS,ITM,JAL 2374J-AIR運航,13:15,14:20,1月6～30日10分早発,20260106_20260228
NGS,ITM,JAL 2376J-AIR運航,15:45,16:50,1月6～30日1時間15分早発,20260106_20260228
NGS,ITM,JAL 2378J-AIR運航,19:10,20:25,,20260106_20260228
NGS,ITM,JAL 2371J-AIR運航,07:05,08:30,1月6～30日5分遅発,20260106_20260228
NGS,ITM,JAL 2373J-AIR運航,11:25,12:45,1月6～30日10分早発,20260106_20260228
NGS,ITM,JAL 2375J-AIR運航,13:55,15:15,1月6～30日1時間15分早発,20260106_20260228
NGS,ITM,JAL 2377J-AIR運航,17:15,18:40,,20260106_20260228
NGS,ITM,JAL 2372J-AIR運航,09:10,10:20,,20260301_20260328
NGS,ITM,JAL 2374J-AIR運航,13:15,14:25,,20260301_20260328
NGS,ITM,JAL 2376J-AIR運航,14:35,15:45,,20260301_20260328
NGS,ITM,JAL 2378J-AIR運航,19:15,20:30,,20260301_20260328
NGS,ITM,JAL 2371J-AIR運航,07:10,08:30,,20260301_20260328
NGS,ITM,JAL 2373J-AIR運航,11:25,12:45,,20260301_20260328
NGS,ITM,JAL 2375J-AIR運航,12:40,14:00,,20260301_20260328
NGS,ITM,JAL 2377J-AIR運航,17:25,18:45,,20260301_20260328
TSJ,FUK,JAL 4080ORC運航,08:50,09:25,,20251026_20260105
TSJ,FUK,JAL 4084ORC運航,11:00,11:35,,20251026_20260105
TSJ,FUK,JAL 4079ORC運航,07:45,08:20,,20251026_20260105
TSJ,FUK,JAL 4081ORC運航,09:55,10:30,,20251026_20260105
TSJ,FUK,JAL 4080ORC運航,08:50,09:25,,20260106_20260228
TSJ,FUK,JAL 4084ORC運航,11:00,11:35,,20260106_20260228
TSJ,FUK,JAL 4079ORC運航,07:45,08:20,,20260106_20260228
TSJ,FUK,JAL 4081ORC運航,09:55,10:30,,20260106_20260228
TSJ,FUK,JAL 4080ORC運航,08:50,09:25,,20260301_20260328
TSJ,FUK,JAL 4084ORC運航,11:00,11:35,,20260301_20260328
TSJ,FUK,JAL 4079ORC運航,07:45,08:20,,20260301_20260328
TSJ,FUK,JAL 4081ORC運航,09:55,10:30,,20260301_20260328
FUJ,FUK,JAL 4094ORC運航,10:50,11:35,,20251026_20260105
FUJ,FUK,JAL 4098ORC運航,14:20,15:05,10月26日～11月2日・12月1～9・20日～1月5日運航,20251026_20260105
FUJ,FUK,JAL 4096ORC運航,17:55,18:40,,20251026_20260105
FUJ,FUK,JAL 4095ORC運航,12:10,13:00,,20251026_20260105
FUJ,FUK,JAL 4099ORC運航,15:40,16:30,10月26日～11月2日・12月1～9・20日～1月5日運航,20251026_20260105
FUJ,FUK,JAL 4097ORC運航,16:40,17:25,,20251026_20260105
FUJ,FUK,JAL 4094ORC運航,10:50,11:35,,20260106_20260228
FUJ,FUK,JAL 4098ORC運航,14:20,15:05,,20260106_20260228
FUJ,FUK,JAL 4096ORC運航,17:55,18:40,,20260106_20260228
FUJ,FUK,JAL 4095ORC運航,12:10,13:00,,20260106_20260228
FUJ,FUK,JAL 4099ORC運航,15:40,16:30,,20260106_20260228
FUJ,FUK,JAL 4097ORC運航,16:40,17:25,,20260106_20260228
FUJ,FUK,JAL 4094ORC運航,10:50,11:35,,20260301_20260328
FUJ,FUK,JAL 4098ORC運航,14:20,15:05,,20260301_20260328
FUJ,FUK,JAL 4096ORC運航,17:55,18:40,,20260301_20260328
FUJ,FUK,JAL 4095ORC運航,12:10,13:00,,20260301_20260328
FUJ,FUK,JAL 4099ORC運航,15:40,16:30,,20260301_20260328
FUJ,FUK,JAL 4097ORC運航,16:40,17:25,,20260301_20260328
KMJ,ITM,JAL 2380J-AIR運航,07:45,08:45,,20251026_20260105
KMJ,ITM,JAL 2382J-AIR運航,09:10,10:15,12月1日～1月5日10分遅発,20251026_20260105
KMJ,ITM,JAL 3880AMX運航,10:45,12:00,,20251026_20260105
KMJ,ITM,JAL 2386J-AIR運航,12:05,13:10,,20251026_20260105
KMJ,ITM,JAL 2392J-AIR運航,19:15,20:30,,20251026_20260105
KMJ,ITM,JAL 2383J-AIR運航,07:25,08:40,12月1日～1月5日5分遅発10分遅着,20251026_20260105
KMJ,ITM,JAL 2385J-AIR運航,10:15,11:30,,20251026_20260105
KMJ,ITM,JAL 3881AMX運航,12:40,14:20,,20251026_20260105
KMJ,ITM,JAL 2389J-AIR運航,17:35,18:45,,20251026_20260105
KMJ,ITM,JAL 2393J-AIR運航,19:25,20:40,,20251026_20260105
KMJ,ITM,JAL 2380J-AIR運航,07:45,08:45,,20260106_20260228
KMJ,ITM,JAL 2382J-AIR運航,09:25,10:30,1月6～30日5分早発,20260106_20260228
KMJ,ITM,JAL 3880AMX運航,10:45,12:00,1月7・13日・2月26日運休,20260106_20260228
KMJ,ITM,JAL 2386J-AIR運航,11:55,13:00,1月6～30日10分遅発,20260106_20260228
KMJ,ITM,JAL 2392J-AIR運航,19:15,20:30,1月31日～2月28日5分早発,20260106_20260228
KMJ,ITM,JAL 2383J-AIR運航,07:35,08:55,1月6～30日5分早発,20260106_20260228
KMJ,ITM,JAL 2385J-AIR運航,10:05,11:20,1月6～30日10分遅発,20260106_20260228
KMJ,ITM,JAL 3881AMX運航,12:40,14:20,1月7・13日・2月26日運休,20260106_20260228
KMJ,ITM,JAL 2389J-AIR運航,17:30,18:40,1月6～30日5分遅発,20260106_20260228
KMJ,ITM,JAL 2393J-AIR運航,19:25,20:40,,20260106_20260228
KMJ,ITM,JAL 2380J-AIR運航,07:45,08:45,,20260301_20260328
KMJ,ITM,JAL 2382J-AIR運航,09:00,10:05,,20260301_20260328
KMJ,ITM,JAL 3880AMX運航,10:45,12:00,,20260301_20260328
KMJ,ITM,JAL 2386J-AIR運航,12:05,13:10,,20260301_20260328
KMJ,ITM,JAL 2392J-AIR運航,19:10,20:30,,20260301_20260328
KMJ,ITM,JAL 2383J-AIR運航,07:15,08:30,,20260301_20260328
